"CLOSEDATE" "AMOUNTFINANCED" "APR" "MONTHOFSALE" "DAYSTOTURN" "MANUREBATE" "MODEL" "MODELYEAR" "TRANSMISSION" "MONTHLYPAYMENT" "NAMEPLATE" "RETAILERID" "TERM" "TOTALDOWN" "TRANSACTIONTYPE" "VEHGROSS" "VEHPRICE" "VEHPRICELESSREB" "TRADEMODEL" "TRADEMY" "TRADENAME" "TRADECYLINDER" "TRDJDPASUBSEG" "TRADEBODYTP" "TRADEPAYOFF" "TRADEACV" "TRADEAMOUNT" "NETTRADE" "DEALERCOST" "VEHICLECOST" "VEHHOLDBACK" "VEHHOLDBACKCALC" "VEHINVOICE" "TRADEAGE" "CUSTSTATE" "CUSTLATITUDE" "CUSTLONGITUDE" "CUSTCITY" "CUSTDMA" "TRADEORIGIN" "TRADEMANUFACTURER" "TRDJDPASUPERSEG" "DOCFEE" "AGE" "GENDER" "TRADEALLOW" "CONTRACTPRICE" "JDPAREGION" "ZIPCODERTLR" "ZIPCODE" "LEASERESIDUAL" "carage" "DATE" "week" "Daccord" "Daltima" "Dcamry" "d2007" "logprice" "brand" "dlcostpct" "pricepct" "phat" "chat" "resprice" "Dfpromo" "logcost" "rescost" "zip2" "zip3" "rtlzip2" "rtlzip3" "NPV" "MPR" "LOAN" "fpromo" "findiff" "price1" "price2" "price3" "price4" "rebate1" "rebate2" "rebate3" "rebate4" "fpromo1" "fpromo2" "fpromo3" "fpromo4" "dealercost1" "dealercost2" "dealercost3" "dealercost4" "cost1" "cost2" "cost3" "cost4" "realprice1" "realprice2" "realprice3" "realprice4" "br1" "br2" "br3" "br4" "promo1" "promo2" "promo3" "promo4" "mprice1" "mprice2" "mprice3" "mprice4" "X1" "X2" "X3" "X4" "JDPASUBSEG2" "FUELTYPE" "ASPIRATION" "CYLINDERS" "TRADESERIES" "TRADETRIM" "TRADETRANSMISSION" "TRADEDRIVETYPE" "TRADEFUELTYPE" "TRADEASPIRATION" "TRADEDISPLACEMENT" "TRADEODOMETER" "DISPLACEMENT" "MANUFACTURER" "TRADEMAKEPLATFORM" "TRADEPLATFORMNAME" "TRADEDOORS" "TRADEVIN" "DEALERCITY" "DLLATITUDE" "DLLONGITUDE" "TRDVEHMILEAGE" "TRDVEHPROFILE" "min.dist.honda" "min.dist.nissan" "min.dist.toyota" "min.dist.vw"
"1528" "20JUL2007:00:00:00" 29189.31 7.6332 "Jul 2007" 31 0 "Camry" 2007 "Automatic" 473.64 "Toyota" 3179 60 861.65 "L" NA 27479.71 27479.71 "Camry" 2004 "Toyota" "4 Cyl" "Premium Midsize Car" "Sedan" 14377.95 14675 14675 297.05 24365 NA 498 506.24 24775 3 "California" 33.800863 -118.082103 "Los Alamitos" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" NA 67 "F" 0 27479.71 "Southern California" 90703 90720 10509 510 323 46 0 0 1 1 10.221203193 3 0.2170524204 0.3428606753 9.92112 9.90305 0.3000831932 0 10.100902955 0.1978529553 90 907 90 907 23520.267306 0.6361 23562.649277 0 42.381970846 9.98008285695 9.9795872984 9.853613295 10.1897936788 0 500 500 0 0 0 0 727.46625676 21962.475 21340.5 19445 24658 9.9970700218 9.9683604921 9.875345247 10.11285667 9.98008285695 9.9561466053509 9.82698337233196 10.1620960708189 0 0 1 0 0 0.5 0.5 0.72746625676 9.98008285695 9.9561466053509 9.82698337233196 10.1897936788 -0.295982699585394 0.22795412251885 -0.69606846768286 2.4229526406477 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Camry/Camry Solara" "N/A" "N/A" "2WD" "Gas" "Normal" "2.4L" 30783 "2.4L" "Toyota" "Toyota - Camry" "Camry" "4D" "4T1BE32K34U327299" "Cerritos" 33.861406 -118.099489 7 64017 5.48205358322196 11.5828077498786 4.28379916818231 3.27866302208718
"1529" "20JUL2007:00:00:00" NA NA "Jul 2007" 39 500 "Camry" 2007 "Automatic" NA "Toyota" 3179 NA NA "C" NA 19077.7 18577.7 "Camry" 2004 "Toyota" "4 Cyl" "Premium Midsize Car" "Sedan" 0 10975 10285.3 10285.3 19425 NA 419 353.49 19844 3 "California" 33.859862 -118.074717 "Artesia" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" 55 82 "M" 689.7 18388 "Southern California" 90703 90701 NA 510 323 46 0 0 1 1 9.8562753927 3 -0.029704771 -0.067723309 9.92112 9.90305 -0.064844607 1 9.8743161752 -0.028733825 90 907 90 907 NA NA NA 0 0 9.98008285695 9.9795872984 9.853613295 10.1897936788 0 500 500 0 0 0 0 727.46625676 21962.475 21340.5 19445 24658 9.9970700218 9.9683604921 9.875345247 10.11285667 9.98008285695 9.9561466053509 9.82698337233196 10.1620960708189 0 0 1 0 0 0.5 0.5 0.72746625676 9.98008285695 9.9561466053509 9.82698337233196 10.1897936788 -0.295982699585394 0.22795412251885 -0.69606846768286 2.4229526406477 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Camry/Camry Solara" "N/A" "N/A" "2WD" "Gas" "Normal" "2.4L" 20576 "2.4L" "Toyota" "Toyota - Camry" "Camry" "4D" "4T1BE32K74U378143" "Cerritos" 33.861406 -118.099489 5 64017 4.08227673255906 11.7187657071666 1.31724381361539 5.91930566166263
"1530" "20JUL2007:00:00:00" NA NA "Jul 2007" 39 500 "Camry" 2007 "Automatic" NA "Toyota" 3179 NA NA "C" NA 19388 18888 "Corolla" 2003 "Toyota" "4 Cyl" "Premium Compact Car" "Sedan" 0 7000 6000 6000 19425 NA 419 358.92 19844 4 "California" 33.784072 -118.070674 "Seal Beach" "LOS ANGELES" "Asian" "Toyota" "Compact Car" 55 48 "F" 1000 18388 "Southern California" 90703 90740 NA 510 323 46 0 0 1 1 9.872409597 3 -0.029704771 -0.05255977 9.92112 9.90305 -0.048710403 1 9.8743161752 -0.028733825 90 907 90 907 NA NA NA 0 0 9.98008285695 9.9795872984 9.853613295 10.1897936788 0 500 500 0 0 0 0 727.46625676 21962.475 21340.5 19445 24658 9.9970700218 9.9683604921 9.875345247 10.11285667 9.98008285695 9.9561466053509 9.82698337233196 10.1620960708189 0 0 1 0 0 0.5 0.5 0.72746625676 9.98008285695 9.9561466053509 9.82698337233196 10.1897936788 -0.295982699585394 0.22795412251885 -0.69606846768286 2.4229526406477 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Corolla" "N/A" "N/A" "2WD" "Gas" "Normal" "1.8L" 71915 "2.4L" "Toyota" "Toyota - Corolla" "Corolla" "4D" "JTDBR32E932007286" "Cerritos" 33.861406 -118.099489 15 69191 4.48696948823902 11.0135742814386 5.55772461029611 3.86572975466402
"1531" "20JUN2007:00:00:00" 20239.09 2.9 "Jun 2007" 79 0 "Altima" 2007 "Automatic" 362.77 "Nissan" 2986 60 1923.96 "D" 756 20523 20523 "Altima" 2005 "Nissan" "4 Cyl" "Premium Midsize Car" "Sedan" 9376.04 11500 11300 1923.96 20098 19767 556 593.71 NA 2 "California" 33.60294 -117.902427 "Newport Beach" "LOS ANGELES" "Asian" "Nissan" "Midsize Car" 55 53 "M" 200 20323 "Southern California" 92626 92661 NA 472 293 42 0 1 0 1 9.9293014874 2 -0.051153129 -0.057167192 9.983 9.95973 -0.053698513 1 9.9083755866 -0.051354413 92 926 92 926 18014.625814 0.2416666667 20239.020102 2224.3942881 0 9.970416028 9.982067653 9.86337312 10.1532185056 0 0 0 0 436.15505528 0 0 909.50352202 21911.05 21535 19754 26034 9.9947463548 9.9774347975 9.891111281 10.167158655 9.9498091936295 9.982067653 9.86337312 10.1171501605702 0 1 0 0 0.43615505528 0 0 0.90950352202 9.970416028 9.982067653 9.86337312 10.1532185056 -0.459859293189495 0.114222726686541 -0.775247785421828 0.282976699769149 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Altima" "N/A" "N/A" "2WD" "Gas" "Normal" "2.5L" 42053 "2.5L" "Nissan" "Nissan - None" "None" "4D" "1N4AL11D85N415652" "Costa Mesa" 33.675008 -117.919139 9 77164 5.20023032437198 5.05805499376375 9.151721590355 18.250355210879
"1532" "20JUN2007:00:00:00" 23965.23 1.5684 "Jun 2007" 33 0 "Accord" 2007 "Automatic" 304.89 "Honda" 5304 36 5500 "L" 2114.77 27595 27595 "Camry" 2000 "Toyota" "4 Cyl" "Premium Midsize Car" "Sedan" 0 5900 5500 5500 25480.23 25480.23 NA 535.55 27795 7 "California" 34.24111 -118.433225 "Pacoima" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" 45 22 "F" 400 27195 "Southern California" 91362 91331 14731.35 486 293 42 1 0 0 1 10.225389876 1 0.2053510861 0.3189402593 9.94317 9.9552 0.2822198759 1 10.145658136 0.1904581363 91 913 91 913 9795.8153237 0.1307 10714.983136 919.16781261 0 9.970416028 9.982067653 9.86337312 10.1532185056 0 0 0 0 436.15505528 0 0 909.50352202 21911.05 21535 19754 26034 9.9947463548 9.9774347975 9.891111281 10.167158655 9.9498091936295 9.982067653 9.86337312 10.1171501605702 0 0 1 0 0.43615505528 0 0 0.90950352202 9.970416028 9.982067653 9.86337312 10.1532185056 -0.459859293189495 0.114222726686541 -0.775247785421828 0.282976699769149 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Camry/Camry Solara" "XLE" "N/A" "2WD" "Gas" "Normal" "2.2L" 62706 "2.4L" "Honda" "Toyota - Camry" "Camry" "4D" "JT2BG22K0Y0493455" "Thousand Oaks" 34.15993 -118.827276 13 64259 5.0174149259564 8.45300781014732 6.95894812059936 4.21789701451247
"1533" "20JUN2007:00:00:00" 26355.84 7 "Jun 2007" 103 0 "Camry" 2007 "Automatic" 450.64 "Toyota" 2981 72 3000 "D" 2232.54 26458.54 26458.54 "525I" 1995 "BMW" "6 Cyl" "Mid Luxury Car" "Sedan" 0 2500 3000 3000 24724 24226 498 473.3 NA 12 "California" 33.94179 -117.935091 "La Habra" "LOS ANGELES" "European" "Bavarian Motor Works" "Luxury Car" 55 65 "M" -500 26958.54 "Southern California" 90605 90631 NA 480 293 42 0 0 1 1 10.183334259 3 0.234984775 0.2929588009 9.92112 9.90305 0.2622142585 0 10.115529711 0.2124797108 90 906 90 906 25880.376775 0.5833333333 26432.038767 0 551.66199181 9.970416028 9.982067653 9.86337312 10.1532185056 0 0 0 0 436.15505528 0 0 909.50352202 21911.05 21535 19754 26034 9.9947463548 9.9774347975 9.891111281 10.167158655 9.9498091936295 9.982067653 9.86337312 10.1171501605702 0 0 0 0 0.43615505528 0 0 0.90950352202 9.970416028 9.982067653 9.86337312 10.1532185056 -0.459859293189495 0.114222726686541 -0.775247785421828 0.282976699769149 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "5 Series" "Base" "Automatic" "2WD" "Gas" "Normal" "2.5L" 184793 "2.4L" "Toyota" "BMW - E60" "E60" "4D" "WBAHD6326SGK49157" "Whittier" 33.952469 -118.013568 31 1312 6.1351872215646 9.92717604525265 4.22423279897562 9.89322240481708
"1534" "20JUN2007:00:00:00" 27278.67 10.79 "Jun 2007" 50 0 "Accord" 2007 "Automatic" 549.82 "Honda" 4508 66 -2275.12 "D" 631.88 21028 21028 "Accord" 2001 "Honda" "4 Cyl" "Premium Midsize Car" "Sedan" 10475.12 5700 5700 -4775.12 20529 20396.12 435.5 412.88 NA 6 "California" 33.710393 -117.962018 "Fountain Valley" "LOS ANGELES" "Asian" "Honda" "Midsize Car" 55 50 "M" 0 21028 "Southern California" 92683 92708 NA 486 293 42 1 0 0 1 9.9536101619 1 -0.02886856 0.0050616334 9.94317 9.9552 0.0104401619 0 9.9295937996 -0.0256062 92 927 92 926 29482.3127 0.8991666667 27278.907069 0 -2203.405631 9.970416028 9.982067653 9.86337312 10.1532185056 0 0 0 0 436.15505528 0 0 909.50352202 21911.05 21535 19754 26034 9.9947463548 9.9774347975 9.891111281 10.167158655 9.9498091936295 9.982067653 9.86337312 10.1171501605702 1 0 0 0 0.43615505528 0 0 0.90950352202 9.970416028 9.982067653 9.86337312 10.1532185056 -0.459859293189495 0.114222726686541 -0.775247785421828 0.282976699769149 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Accord" "LX" "Automatic" "2WD" "Gas" "Normal" "2.3L" NA "2.4L" "Honda" "Honda - Accord" "Accord" "4D" "JHMCG56481C003212" "Westminster" 33.765351 -117.989609 -2 41036 3.23322972004332 3.33814061990845 10.9711637532497 11.1211917066381
"1535" "20MAR2007:00:00:00" 18750.12 6.29 "Mar 2007" 53 0 "Accord" 2007 "Automatic" 365 "Honda" 2812 60 152.86 "D" 453.97 17710.8 17710.8 "Camry" 2002 "Toyota" "4 Cyl" "Premium Midsize Car" "Sedan" 8847.14 6500 6000 -2847.14 18438.72 17256.83 388.5 351.44 18384.22 5 "California" 33.95241 -118.356864 "Inglewood" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" 55 58 "N" 500 17210.8 "Southern California" 90503 90301 NA 394 201 29 1 0 0 1 9.781929902 1 -0.127749978 -0.153488417 9.94317 9.9552 -0.161240098 0 9.8222080804 -0.13299192 90 903 90 905 18125.364342 0.5241666667 18748.778547 0 623.41420534 9.9466457687 9.9303461985 9.94306856715 10.06927135 0 0 0 0 0 0 0 741.44909938 20562.1 21771 19825.5 24303.5 9.931204854 9.98832935245 9.894724267 10.097870236 9.9466457687 9.9303461985 9.94306856715 10.0373586399728 0 0 1 0 0 0 0 0.74144909938 9.9466457687 9.9303461985 9.94306856715 10.06927135 0.198130918231899 -1.17923382782561 0.757156607180107 -0.285201048397528 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Camry/Camry Solara" "N/A" "N/A" "2WD" "Gas" "Normal" "2.4L" 54804 "2.4L" "Honda" "Toyota - Camry" "Camry" "4D" "4T1BE32K72U585693" "Torrance" 33.847882 -118.353537 11 63407 5.02716091420112 5.11224522701901 10.5037303902821 3.18276786508377
"1536" "20MAR2007:00:00:00" 19085.28 4.9 "Mar 2007" 59 0 "Accord" 2007 "Automatic" 360 "Honda" 3599 60 2711.26 "D" -464.79 19500 19500 "Civic" 2005 "Honda" "4 Cyl" "Premium Compact Car" "Sedan" 11188.74 12400 11900 711.26 19864.79 19964.79 653.25 401.04 20419.04 2 "California" 33.914625 -118.353871 "Hawthorne" "LOS ANGELES" "Asian" "Honda" "Compact Car" 55 49 "M" 500 19000 "Southern California" 90249 90250 NA 394 201 29 1 0 0 1 9.8781697446 1 -0.060289244 -0.067971188 9.94317 9.9552 -0.065000255 1 9.8967040968 -0.058495903 90 902 90 902 17877.071679 0.4083333333 19123.045264 1245.9735846 0 9.9466457687 9.9303461985 9.94306856715 10.06927135 0 0 0 0 0 0 0 741.44909938 20562.1 21771 19825.5 24303.5 9.931204854 9.98832935245 9.894724267 10.097870236 9.9466457687 9.9303461985 9.94306856715 10.0373586399728 1 0 0 0 0 0 0 0.74144909938 9.9466457687 9.9303461985 9.94306856715 10.06927135 0.198130918231899 -1.17923382782561 0.757156607180107 -0.285201048397528 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Civic" "LX" "Automatic" "2WD" "Gas" "Normal" "1.7L" 38154 "2.4L" "Honda" "Honda - Civic" "Civic" "4D" "2HGES16575H566671" "Gardena" 33.889508 -118.309206 8 41921 2.93531993842208 3.05904009234179 8.31668818411711 1.09829390934925
"1537" "20MAY2007:00:00:00" 13922.79 7.9 "May 2007" 58 0 "Camry" 2007 "Automatic" 282.57 "Toyota" 3612 60 7800 "D" -28 20505 20505 "Camry" 2001 "Toyota" "4 Cyl" "Premium Midsize Car" "Sedan" 0 4000 2800 2800 20770 20533 419 419.8 NA 6 "California" 34.096547 -118.34841 "Los Angeles" "LOS ANGELES" "Asian" "Toyota" "Midsize Car" 55 44 "F" 1200 19305 "Southern California" 91602 90046 NA 449 262 38 0 0 1 1 9.9284240378 3 0.0374791205 0.0020250631 9.92112 9.90305 0.0073040378 0 9.9412649169 0.0382149169 90 900 91 916 14032.011512 0.6583333333 13968.857124 0 -63.15438791 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 0 0 1 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Camry/Camry Solara" "N/A" "N/A" "2WD" "Gas" "Normal" "2.2L" 102278 "2.4L" "Toyota" "Toyota - Camry" "Camry" "4D" "4T1BG22K91U028478" "North Hollywood" 34.153775 -118.367844 21 63344 5.81542134046254 2.60162942405817 4.08639411770923 7.90909167391963
"1538" "20MAY2007:00:00:00" 14133.26 0 "May 2007" 56 0 "Passat" 2007 "Automatic" 235.55 "Volkswagen" 12199 60 15000 "D" 992 26130 26130 "Escalade" 2002 "Cadillac" "8 Cyl" "Luxury SUV" "Sport Utility" 0 14500 15000 15000 25738 25138 810 756.47 26198 5 "California" 34.242116 -118.608662 "Chatsworth" "LOS ANGELES" "Domestic" "General Motors" "Sport Utility Vehicle (SUV)" 55 100 "N" -500 26630 "Southern California" 91364 91311 NA 480 262 38 0 0 0 1 10.170839359 4 0.0190777145 0.0559060425 10.11157 10.13407 0.0592693585 1 10.155723778 0.0216537781 91 913 91 913 11697.067317 0 NA 0 0 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 0 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Turbo" "4 Cyl" "Escalade" "Base" "Automatic" "AWD" "Gas" "Normal" "6.0L" 90876 "2.0L" "Volkswagen" "Cadillac - GMT-900" "GMT-900" "4D" "1GYEK63N62R177929" "Woodland Hills" 34.16713 -118.593513 19 28261 9.85000883545796 15.2949861487804 13.2977524325515 5.24336949656165
"1539" "20MAY2007:00:00:00" 15639.05 2.9 "May 2007" 33 0 "Camry" 2007 "Automatic" 454.65 "Toyota" 3415 36 4000 "D" NA 18388 18388 "Century" 2000 "Buick" "6 Cyl" "Premium Midsize Car" "Sedan" 0 4500 4000 4000 20134 NA 419 341.43 20582 7 "California" 34.108896 -117.80001 "San Dimas" "LOS ANGELES" "Domestic" "General Motors" "Midsize Car" 55 42 "M" 500 17888 "Southern California" 91791 91773 NA 449 262 38 0 0 1 1 9.8194535569 3 0.005710381 -0.101427122 9.92112 9.90305 -0.101666443 1 9.9101652073 0.0071152073 91 917 91 917 14607.456581 0.2416666667 15657.523025 1050.0664445 0 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 0 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Century" "Custom" "Automatic" "2WD" "Gas" "Normal" "3.1L" 67508 "2.4L" "Toyota" "Buick - W-Body" "W-Body" "4D" "2G4WS52J1Y1294253" "West Covina" 34.070116 -117.907585 14 27147 19.3918292557557 18.4301248471667 6.2998094055954 5.15413246327029
"1540" "20MAY2007:00:00:00" 16070.82 7.55 "May 2007" 24 0 "Camry" 2007 "Automatic" 278.25 "Toyota" 3179 72 6000 "D" NA 19620.58 19620.58 "Ram 1500" 2000 "Dodge" "8 Cyl" "Light Duty Fullsize Pickup" "Pickup" 0 5500 6000 6000 18532 NA 390 362.99 18922 7 "California" 33.841236 -118.159626 "Lakewood" "LOS ANGELES" "Domestic" "Chrysler" "Pickup" 55 32 "M" -500 20120.58 "Southern California" 90703 90712 NA 449 262 38 0 0 1 1 9.8843342944 3 -0.074310878 -0.041194201 9.92112 9.90305 -0.036785706 0 9.8272542465 -0.075795753 90 907 90 907 15979.972567 0.6291666667 16070.49953 0 90.526962872 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 0 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Ram Pickup" "N/A" "N/A" "2WD" "Gas" "Normal" "5.2L" 57686 "2.4L" "Toyota" "Dodge - Ram" "Ram" "4D Ext Cab" "3B7HC13YXYG114497" "Cerritos" 33.861406 -118.099489 12 4316 4.85489499931216 8.46475297403691 3.47867264658938 3.51605552226978
"1541" "20MAY2007:00:00:00" 19601.1 4.9 "May 2007" 19 0 "Accord" 2007 "Automatic" 451.43 "Honda" 3502 48 7000 "D" 1515.85 24432.33 24432.33 "Accord" 2000 "Honda" "4 Cyl" "Premium Midsize Car" "Sedan" 0 5500 5000 5000 23126.48 22916.48 504 476.47 24009.9 7 "California" 33.748917 -117.897483 "Santa Ana" "LOS ANGELES" "Asian" "Honda" "Midsize Car" 55 72 "M" 500 23932.33 "Southern California" 92626 92703 NA 455 262 38 1 0 0 1 10.103662534 1 0.0940061289 0.1677761793 9.94317 9.9552 0.1604925342 1 10.04873356 0.0935335603 92 927 92 926 18618.138267 0.4083333333 19641.035781 1022.8975137 0 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 1 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Accord" "SE-ULEV" "Automatic" "2WD" "Gas" "Normal" "2.3L" 72980 "2.4L" "Honda" "Honda - Accord" "Accord" "4D" "JHMCG6699YC012433" "Costa Mesa" 33.677094 -117.919161 15 40976 3.52092156078159 4.51487619727698 9.73064913309463 13.3422164045465
"1542" "20MAY2007:00:00:00" 21367.02 1.884 "May 2007" 9 0 "Accord" 2007 "Automatic" 305.88 "Honda" 5304 36 723.28 "L" 1029.64 20919.77 20919.77 "Accord" 2005 "Honda" "4 Cyl" "Premium Midsize Car" "Sedan" 14038.72 14300 14300 261.28 19890.13 19890.13 NA 410.86 21670 2 "California" 34.168248 -118.524284 "Encino" "LOS ANGELES" "Asian" "Honda" "Midsize Car" 45 42 "N" 0 20919.77 "Southern California" 91362 91316 12135.2 455 262 38 1 0 0 1 9.9484499239 1 -0.059090526 -0.000111365 9.94317 9.9552 0.0052799239 1 9.8979789078 -0.057221092 91 913 91 913 9827.6230483 0.157 10698.110039 870.48699057 0 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 1 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Accord" "LX" "Automatic" "2WD" "Gas" "Normal" "2.4L" 27046 "2.4L" "Honda" "Honda - Accord" "Accord" "4D" "1HGCM56425A178293" "Thousand Oaks" 34.15993 -118.827276 6 41243 4.00426299418461 9.17651546774425 8.35141640379022 3.66995020053218
"1543" "20MAY2007:00:00:00" 21607.95 4.9 "May 2007" 13 0 "Camry" 2007 "Automatic" 407.6 "Toyota" 3181 60 500 "D" 1809 21254 21254 "SL2" 1996 "Saturn" "4 Cyl" "Premium Compact Car" "Sedan" 0 1500 500 500 19445 19445 NA 391.57 19754 11 "California" 33.924324 -117.883884 "Brea" "LOS ANGELES" "Domestic" "General Motors" "Compact Car" 55 71 "M" 1000 20254 "Southern California" 92618 92821 NA 449 262 38 0 0 1 1 9.9643003919 3 -0.028705754 0.0386267101 9.92112 9.90305 0.0431803919 1 9.8753452466 -0.027704753 92 928 92 926 20240.817824 0.4083333333 21651.536804 1410.7189807 0 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 0 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "S Series" "Base" "Automatic" "2WD" "Gas" "Normal" "1.9L" 110797 "2.4L" "Toyota" "Saturn - Z-Body" "Z-Body" "4D" "1G8ZK5270TZ342339" "Irvine" 33.640644 -117.736898 23 40552 7.22841582427917 8.04402752045849 7.1431026832248 10.8128865766893
"1544" "20MAY2007:00:00:00" 25682.37 11.058 "May 2007" 79 0 "Camry" 2007 "Automatic" 476.16 "Toyota" 3179 60 2000 "L" NA 19000 19000 "Magnum" 2005 "Dodge" "8 Cyl" "Premium Midsize Car" "Wagon" 21626.49 16500 16500 -5126.49 20685 NA 419 352.14 20844 2 "California" 34.019634 -118.348884 "Los Angeles" "LOS ANGELES" "Domestic" "Chrysler" "Midsize Car" NA 35 "F" 0 19000 "Southern California" 90703 90016 8810 449 262 38 0 0 1 1 9.8521942581 3 0.0332332984 -0.071520302 9.92112 9.90305 -0.068925742 0 9.9371640789 0.0341140789 90 900 90 907 23645.406808 0.9215 21870.935667 0 -1774.471141 9.907024789 9.9882881542 9.893437217 10.1417130154 0 0 0 0 690.48475388 0 0 348.522153825 20591.59 26657 19954 25812.5 9.932638019 10.1908070593 9.901184903 10.15860998465 9.87201676365136 9.9882881542 9.893437217 10.1278856479332 0 0 0 0 0.69048475388 0 0 0.348522153825 9.907024789 9.9882881542 9.893437217 10.1417130154 -0.638426635316813 -4.15650106966705 -0.360869162079178 0.179899371094669 "Premium Midsize Car" "Gas" "Normal" "4 Cyl" "Magnum" "R/T" "Automatic" "2WD" "Gas" "Normal" "5.7L" 38498 "2.4L" "Toyota" "Dodge - LX" "LX" "4D" "2D4GV58295H676617" "Cerritos" 33.861406 -118.099489 8 3961 4.38173479196516 7.88699072867321 9.32345416799363 6.77659863396545
